Crime ID,Month,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category
9aa0779356c299c12744ceff6a90e9cde1c6b6bd3af5f61d1f6a88732efd5c63,2014-11,-2.647192,51.505966,On or near Musgrove Close,E01014640,Bristol 003E,Drugs,Defendant found not guilty
803f5fecd902a7ecd071957fafe2530a680a278a580122cb13b80ac1e59a28ef,2014-11,-2.655246,51.504905,On or near Long Cross,E01014640,Bristol 003E,Drugs,Offender given a caution
85576aedb6f359288a2ec9e77ceceb992286ba309014eb802e301d59c5d9d37b,2014-11,-2.571506,51.493303,On or near Ludlow Road,E01014659,Bristol 005C,Drugs,Under investigation
56415e91d4f95c872b9f5487b4a16416776f5f9ddf1e74565f1f761fe3e2600a,2014-11,-2.619732,51.493319,On or near Supermarket,E01014719,Bristol 006B,Drugs,Under investigation
7b0c60c531aafd7468f074a48f4bb35793a93a63547a9b04d7e92dfc6e99db4c,2014-11,-2.658142,51.499898,On or near Astry Close,E01014642,Bristol 007B,Drugs,Offender given a caution
d1ab9b41dc5a1cb90fefbad748de41fe8ef43fd2f0bcb4228c4b440560d8b607,2014-11,-2.650418,51.481581,On or near Sports/Recreation Area,E01014643,Bristol 007C,Drugs,Under investigation
b497619ab91720584f4fdfeaec849181bdc3cf99ed1fcb450c587fc3a601ad5b,2014-11,-2.679058,51.490086,On or near Priory Gardens,E01014493,Bristol 008B,Drugs,Offender given a drugs possession warning
39928091ba90e2be15e85b87c702e6f57456eef24c1be47713416588c39885b2,2014-11,-2.676212,51.481704,On or near Sports/Recreation Area,E01014494,Bristol 008C,Drugs,Offender given a drugs possession warning
2863f253d00b0c19abc3b7cfdb5b19ebd91f40fe27f067f1d3c20d9db7d2228f,2014-11,-2.553668,51.482131,On or near Stapleton Close,E01014577,Bristol 012B,Drugs,Offender given a drugs possession warning
e9f878966a04c10759f21ed336dfc650ece326bc7aea974f0a0a7fd7e346b117,2014-11,-2.585137,51.483534,On or near Olveston Road,E01014507,Bristol 016A,Drugs,Offender given a drugs possession warning
ade1dc18000bfb608c25514cd68953d700ebdcbdea6f01c936509a0a95db034d,2014-11,-2.614717,51.483554,On or near Henleaze Gardens,E01014619,Bristol 017A,Drugs,Offender given a drugs possession warning
a3073b5c5e9fae22f6c07250fb3bb48beb1d1ceff4df57ab463fc6fba6ed757a,2014-11,-2.613668,51.479405,On or near North View,E01014619,Bristol 017A,Drugs,Offender given a drugs possession warning
0046444fd517faaffda649aca60148178be2873201eca80e7044ced8af54f413,2014-11,-2.514886,51.478244,On or near Kelston Walk,E01032518,Bristol 018E,Drugs,Formal action is not in the public interest
4c613512e8bb874635cdfd922c6c83e0c866e62e04de9684b11d8586e04d1eb6,2014-11,-2.58071,51.46497,On or near Franklyn Street,E01014486,Bristol 023B,Drugs,Awaiting court outcome
dce6ad0c2724005f62924b8f486fb5314701ee1836fa342f6c16424ed2e296dd,2014-11,-2.579011,51.466085,On or near Cairns' Crescent,E01014486,Bristol 023B,Drugs,Offender given conditional discharge
980fb6712c75a9249e59bbed8b69478fd1dd3527a9580bce254b86fd868db867,2014-11,-2.58071,51.46497,On or near Franklyn Street,E01014486,Bristol 023B,Drugs,Awaiting court outcome
14398a1332035b7562e8f1b2550ff55723514a17e6c1e9954e9603469d2c0cd8,2014-11,-2.58027,51.466537,On or near Ashfield Place,E01014486,Bristol 023B,Drugs,Offender given penalty notice
69b4196260677330f9d8ce953fae658f9f15c2bb1faafdfa5577ec4f243da568,2014-11,-2.58027,51.466537,On or near Ashfield Place,E01014486,Bristol 023B,Drugs,Offender sent to prison
080768185300e2f10871ba1624fdbe3d27e433a1c9b63bc9cc833c287f921d98,2014-11,-2.58071,51.46497,On or near Franklyn Street,E01014486,Bristol 023B,Drugs,Awaiting court outcome
19da6fb61b9331d6f15565296fa519a4bd320ab2ee03825b3a626902dab99bff,2014-11,-2.58027,51.466537,On or near Ashfield Place,E01014486,Bristol 023B,Drugs,Offender given a drugs possession warning
0f8f49d8e5925e33ca8b062e75a7843a0832477427b26a52eb327b9d4ca86eef,2014-11,-2.58027,51.466537,On or near Ashfield Place,E01014486,Bristol 023B,Drugs,Offender given a drugs possession warning
7916b5e4692250efd3f7d79c94939f4d8f34e8c8f5eabe7686d4968253dc16cc,2014-11,-2.580601,51.467695,On or near Albany Road,E01014488,Bristol 023C,Drugs,Offender given a drugs possession warning
53a8c44244bdaaa664b37246541b363da2fc020ea9f19411d078a87e828a43a5,2014-11,-2.582644,51.466489,On or near West Grove,E01014489,Bristol 023D,Drugs,Offender given penalty notice
88cba7e05b3b8686b980df2453f2be785172f29dbd67c97ff14936c2242a3111,2014-11,-2.586288,51.457659,On or near Penn Street,E01033342,Bristol 025E,Drugs,Offender given a drugs possession warning
d34c63679e753beb1af1ece4d46b036b90466931827b3c57fd6b67bc243cb304,2014-11,-2.593385,51.461032,On or near Princess Row,E01033342,Bristol 025E,Drugs,Offender given a drugs possession warning
92ac788bf19598d973dc660472c328a5ab0e72532e1dad842be9aec17556b5c8,2014-11,-2.590024,51.463818,On or near Nightclub,E01033367,Bristol 025F,Drugs,Awaiting court outcome
22101bf8d4888360439dcbb039ea092f2a29d88f220386bcf4c00a9cbeb46563,2014-11,-2.590539,51.463573,On or near Armada Place,E01033367,Bristol 025F,Drugs,Awaiting court outcome
4c012cfb9f6be5b08ecc597674658f5f21ac58672b110bef575ed05ac445961f,2014-11,-2.51965,51.45899,On or near Newent Avenue,E01014676,Bristol 027D,Drugs,Offender given a caution
c020113f00394e781f47b473269a2cbab6339c1127323c44cffa4ee5abe7e2f5,2014-11,-2.551968,51.457035,On or near Blackswarth Road,E01014681,Bristol 029D,Drugs,Offender fined
86de24989fa1c8affb5e7ddaf6d3de4b03643c084e409c7e8049fb876306a2af,2014-11,-2.551968,51.457035,On or near Blackswarth Road,E01014681,Bristol 029D,Drugs,Offender given a caution
feb8740ca93f965efbddfeec35169846b624ec010464204242b0a5ac2588bfe8,2014-11,-2.550275,51.463472,On or near Stretford Road,E01014681,Bristol 029D,Drugs,Under investigation
4a0fdb9c285a38ea3974957e8843ba3ac83c97cb41996d7a35bff619dc80ab11,2014-11,-2.550275,51.463472,On or near Stretford Road,E01014681,Bristol 029D,Drugs,Under investigation
d6bd0581214bfa145a0cf6a6bc6840c386c74a3b0a97c0df1992eb01d456ac02,2014-11,-2.54714,51.463702,On or near Chester Park,E01014681,Bristol 029D,Drugs,Offender given a drugs possession warning
90435cdccf6443552a80fcb88df4dd5e95fc6f04df5e5ba37c6054b911e7a791,2014-11,-2.546879,51.458767,On or near Sherbourne Street,E01014684,Bristol 029E,Drugs,Awaiting court outcome
24ca8a8c5a0fff5769de4ca69bf6e803b901457f90964816707bd7ce9b10aaaf,2014-11,-2.596796,51.453281,On or near Supermarket,E01014540,Bristol 032B,Drugs,Offender given community sentence
7ac2620b997f925fb54f36a28262804bed155deeb93ef4172b1ea7f757a1e661,2014-11,-2.59489,51.455036,On or near Small Street,E01014540,Bristol 032B,Drugs,Offender given a caution
ca4da5966b7f36e3f52ab0b349827b00a929fcae889f8fa2ed82fc79d7ddd786,2014-11,-2.596796,51.453281,On or near Supermarket,E01014540,Bristol 032B,Drugs,Offender fined
630a49b811af5d4854063922a0ec0b64736446ae182e1202d4a4078303e4acb1,2014-11,-2.59489,51.455036,On or near Small Street,E01014540,Bristol 032B,Drugs,Offender given a drugs possession warning
cd538dbd0a31eaf16743ba819eb5a8c131aec0fd8038fed91815465e1a3b6749,2014-11,-2.594702,51.450514,On or near Park/Open Space,E01014540,Bristol 032B,Drugs,Offender given conditional discharge
703e456c5c5b2ed2dd5942e856e91ca7618e04105422b88a8d2fdb03272ae002,2014-11,-2.596865,51.45088,On or near Assembly Rooms Lane,E01014540,Bristol 032B,Drugs,Offender given penalty notice
59e8d119793094c10739c2a04b028b5bfb9b8ba9537f3948f3f4da7547c4784b,2014-11,-2.59355,51.453819,On or near St Nicholas Street,E01014540,Bristol 032B,Drugs,Offender given a caution
59fdec013187a0cb5c64614b562c64823fb3f796cff29b005f77bd2ce6d11a68,2014-11,-2.594267,51.449176,On or near Parking Area,E01014540,Bristol 032B,Drugs,Offender given a caution
e3dda2a6d33d8b5485dfa0f6dbecff5249143f8939d3154f102f21b8c542670f,2014-11,-2.596171,51.450623,On or near Middle Avenue,E01014540,Bristol 032B,Drugs,Offender given a drugs possession warning
d7e2caf43d7b486ab9832882e349783033a3e05958cbaa1538b77058d216cac8,2014-11,-2.591618,51.455735,On or near Pithay Court,E01014540,Bristol 032B,Drugs,Offender given a drugs possession warning
3c5852c8dc9f67030d96d44d147e5f8517035f7ef6cb63673a439f99197cfaa5,2014-11,-2.592415,51.457269,On or near Silver Street,E01014540,Bristol 032B,Drugs,Offender given a drugs possession warning
ba2035b41d3a43189d818d86207430980bdd47b2a0fdab9efbafc811cf552b94,2014-11,-2.596865,51.45088,On or near Assembly Rooms Lane,E01014540,Bristol 032B,Drugs,Offender given a caution
ba43c040728ed59649afbf95293f0da9984c7e960865c0dae0b2645df488cd22,2014-11,-2.58986,51.456751,On or near Shopping Area,E01014540,Bristol 032B,Drugs,Formal action is not in the public interest
c42636cfbd37fef4f35e3843072954cfb354dcdb9d2ce8c64d5968c81f0aeb6d,2014-11,-2.59456,51.458427,On or near Hospital,E01014542,Bristol 032C,Drugs,Formal action is not in the public interest
84a95a2da1520b617692f2cd99f27bf5fe126f6f8cda6da9e4e7df964299251f,2014-11,-2.603256,51.455325,On or near Park Street Avenue,E01014542,Bristol 032C,Drugs,Under investigation
553ff4b2eeea0d21a0857b6ed4742e1b6b6282d9f99884bf6590651a49e63077,2014-11,-2.596055,51.4594,On or near Hospital,E01014542,Bristol 032C,Drugs,Offender given a caution
8d67cee186bd6be8c10292227b5feeb1408736bbd1625a5ee3b145646fb438c3,2014-11,-2.594124,51.455912,On or near John Street,E01014542,Bristol 032C,Drugs,Offender given a caution
3175abeae272f3e75da9036f913855e3161b42fe8ff4d4c9b77a8eec8f01c4a3,2014-11,-2.603256,51.455325,On or near Park Street Avenue,E01014542,Bristol 032C,Drugs,Offender given a caution
3cb4c335c8fa2dccb8b97710ba24fa3ad1905e134f6b7a23187024989774aac2,2014-11,-2.603256,51.455325,On or near Park Street Avenue,E01014542,Bristol 032C,Drugs,Offender sent to prison
ca7e7177835d8733c10a092a2e6405d8e61bf4b9474454e08429ab87059bbcb4,2014-11,-2.599742,51.454085,On or near Orchard Avenue,E01033345,Bristol 032F,Drugs,Awaiting court outcome
6d34aecb5dc0eb4230ee54b3e0d666a5f387de8724c219d0b902a99b04fd634a,2014-11,-2.599868,51.452735,On or near Supermarket,E01033345,Bristol 032F,Drugs,Offender given a drugs possession warning
cfbe9e88bdbf1c4d5d1c2bc4f0c80be30157f4b720dde68cc6e0769110c32c00,2014-11,-2.602355,51.449198,On or near Canons Way,E01033345,Bristol 032F,Drugs,Awaiting court outcome
2a8dfd4154194e3a3de79089a0bd76a21764048d1f386838ffea773fb18964a8,2014-11,-2.598377,51.453175,On or near Theatre/Concert Hall,E01033345,Bristol 032F,Drugs,Offender given a caution
266fe80d0a179ff00b64d8a4c618d61f2785c5d153072715142f0dd417d3887a,2014-11,-2.598377,51.453175,On or near Theatre/Concert Hall,E01033345,Bristol 032F,Drugs,Offender given a caution
8b4282c02816de68487191035563e8195a8e3477bd6855c8564d6785d1d392f3,2014-11,-2.537862,51.452038,On or near Cousins Mews,E01014530,Bristol 035C,Drugs,Offender given a drugs possession warning
0cc098f36ad3e51104c5af99f47fd796ae16f51f8c02ac4ef7f28cf8dc1286d2,2014-11,-2.610468,51.432827,On or near Bedminster Down Road,E01014500,Bristol 039A,Drugs,Unable to prosecute suspect
c4d00c251ec9c6d4e694b50c03be364ba722f7f71b649c66bfc230edf7284552,2014-11,-2.590382,51.443639,On or near Sargent Street,E01033359,Bristol 039E,Drugs,Offender given a drugs possession warning
3da3d34fc16ffc962f35e84c76c13fc96c5fb4c7392f77fbfbe75f4ce773801c,2014-11,-2.592187,51.445212,On or near Parking Area,E01033359,Bristol 039E,Drugs,Offender fined
2347bb44d964ebb963ab665d1bffd7f55a537e61ff990ab63483c31751417be1,2014-11,-2.599611,51.441857,On or near Warden Road,E01033361,Bristol 039F,Drugs,Offender given community sentence
5c2c42bab3c1ceb6eddc78b4ef4ce63d73447bf5eaa31e9db4dc9b65c89f435b,2014-11,-2.599871,51.439796,On or near Hospital,E01033361,Bristol 039F,Drugs,Under investigation
b486f4a0eb4ba754f5cefbdffa6af476e8cac19977510a707b365a058e8de526,2014-11,-2.610338,51.434896,On or near Derry Road,E01014504,Bristol 041B,Drugs,Offender given a drugs possession warning
0451509cc9e29e431ab94e67b593b60d9c7cd0a257d1f3799db11a74d3ae727b,2014-11,-2.566959,51.42748,On or near Ponsford Road,E01014645,Bristol 042A,Drugs,Offender given community sentence
06caab56a018b93c0f11f4c600d8ee02857715fdf98c2b42230073154a556bad,2014-11,-2.568402,51.434855,On or near Ryde Road,E01014648,Bristol 042C,Drugs,Offender given a caution
20ecf5cfca455b11650b1b5f68ed9ea6778119867187a7830c060b815196456d,2014-11,-2.557431,51.438837,On or near Roman Walk,E01014533,Bristol 043A,Drugs,Offender given a caution
6327db10b502ddf10caef08342d7c586b80171aa5d48ae8e518b6b46c1cd7525,2014-11,-2.55228,51.432801,On or near Glenview Road,E01014535,Bristol 043C,Drugs,Offender given a caution
42a1aefd36c25804a53c25b1098819f5283e90e718b7e63dfbec94360c878e0c,2014-11,-2.580384,51.422217,On or near Alard Road,E01014583,Bristol 044B,Drugs,Awaiting court outcome
31dd49d64910de4d76ea887428f5cccb66c89063239f56936371ba0bc7c76b3d,2014-11,-2.582631,51.427043,On or near Ilminster Avenue,E01014585,Bristol 044C,Drugs,Offender given a caution
88ec18cf70419315965fdf3cc249a769e1c31fe4cd12266e1b0d47d8d78d33c2,2014-11,-2.578963,51.426971,On or near Newquay Road,E01014647,Bristol 044D,Drugs,Awaiting court outcome
83b6734673be3da547d9819974556f6e2ed4a01d7a7b39f91a0cbdcb80416152,2014-11,-2.575895,51.426636,On or near Ilminster Avenue,E01014647,Bristol 044D,Drugs,Offender given a caution
d7032cf6ad63492fc4e01637f9765c83f9b313b64482934aefdb2e9c5410d19f,2014-11,-2.573699,51.425918,On or near Chilton Road,E01014647,Bristol 044D,Drugs,Offender given a drugs possession warning
9beb9b2e55345719345938497eaff1cefdc540452ccd253cc44942f195ca4c77,2014-11,-2.58915,51.418361,On or near Petrol Station,E01014581,Bristol 045C,Drugs,Under investigation
325e7b7a1c4ab11be3e2793d32330e006d40daecff4c7541d3ff0e36f4111e99,2014-11,-2.584269,51.425731,On or near Instow Walk,E01014581,Bristol 045C,Drugs,Offender given a drugs possession warning
aef98c829217041ade26649baa32431b28b9798d8febe5bec018d62c3d5b5a8b,2014-11,-2.584101,51.424968,On or near Instow Road,E01014581,Bristol 045C,Drugs,Awaiting court outcome
21fab0a5579a856d0142d1987189e24d5078080032eca08251fee8534ed93723,2014-11,-2.593489,51.43028,On or near Clonmel Road,E01014584,Bristol 045E,Drugs,Awaiting court outcome
7320daf366848a8b565d3fc5c6f2585a2c0f633fa5193d89043c68bd7304e5df,2014-11,-2.614622,51.427167,On or near Cardill Close,E01014518,Bristol 046A,Drugs,Offender given a drugs possession warning
0754fc6057350be4f3c46b6ebc4b14b62bbc715740f64a8436a287bd3a4db5f6,2014-11,-2.605202,51.412021,On or near Horesham Grove,E01014594,Bristol 048A,Drugs,Investigation complete; no suspect identified
46be1bdb27f08b46e2186f6c0529c5ec33da302530c204d1e2519f232d9f121d,2014-11,-2.61547,51.411104,On or near Innox Gardens,E01014600,Bristol 048D,Drugs,Offender given a caution
a566ec33d041e8220e07bcd5a0c0867c9286817e16f7d5e1e7652c9ce4b6ed3b,2014-11,-2.61547,51.411104,On or near Innox Gardens,E01014600,Bristol 048D,Drugs,Formal action is not in the public interest
886b8e3706a45ee7281bad5b30c3889e21c773e936b84383d2862fe1af5e22ec,2014-11,-2.543211,51.409276,On or near Burfoot Road,E01014707,Bristol 049F,Drugs,Offender given a drugs possession warning
2c68fff1c189f634ddf7b300ce19d71c254e6bf827e02feeccff94175f1f2982,2014-11,-2.626741,51.40992,On or near Millground Road,E01014515,Bristol 050A,Drugs,Offender given a drugs possession warning
d70650b3123f0c9317f6a42651214950820e58c57e4e369eda13eb34da285b1f,2014-11,-2.623488,51.406467,On or near Four Acres Close,E01014516,Bristol 050B,Drugs,Offender given a caution
6db7f8989414e8e347a876c257b9a28d27bfd5b3c1289abb37ec91e92179b74f,2014-11,-2.621509,51.407916,On or near Queen'S Road,E01014516,Bristol 050B,Drugs,Under investigation
ef7522552cf03738122ce75738e8f3679296e804036f3c095f361782a93259cd,2014-11,-2.612979,51.405434,On or near Bishport Avenue,E01014597,Bristol 051D,Drugs,Awaiting court outcome
97e11456877b0393302de3d855a6025e5bcf37dd8b96292606a5dba112ded49b,2014-11,-2.597977,51.408191,On or near Mowcroft Road,E01032514,Bristol 053E,Drugs,Offender given conditional discharge
46d44496563f97ef78dd6bdb77a240fe5f1fcf5b7cf44ee6a681aedf2c01870b,2014-11,-2.575336,51.450889,On or near Gas Lane,E01033352,Bristol 054A,Drugs,Offender given a caution
155fc96d3c10c50d95842477c29c7c1aa1f2e3f41712e0ef9f4a55420c3def21,2014-11,-2.575336,51.450889,On or near Gas Lane,E01033352,Bristol 054A,Drugs,Under investigation
ec1da60ff2f15db2ad9717c48ef698ccfcbbd77b7b411dcde9211f46878d1bb3,2014-11,-2.58013,51.456692,On or near Midland Road,E01033353,Bristol 054B,Drugs,Offender given a caution
820ec9921b7e1bac262a58e20b8c46e5ddb0c96e40ff0c1ef7491c355168536e,2014-11,-2.583256,51.456928,On or near Asher Lane,E01033358,Bristol 054D,Drugs,Offender given a drugs possession warning
a4d35cbb39f063dc3057e102d489305256b67ee7a03e7758632f5caee6fc04f5,2014-11,-2.584952,51.458979,On or near Parking Area,E01033358,Bristol 054D,Drugs,Offender given a drugs possession warning
61226921718d653419cd539a12c2b2848b684c2fc1ea89985ae232c2a1187bd1,2014-11,-2.576808,51.458039,On or near Police Station,E01033358,Bristol 054D,Drugs,Formal action is not in the public interest
1a5a2e6aa54ac2ce086205a9b343792e13f1b8322978c12c70174a3b82249ab7,2014-11,-2.58116,51.45844,On or near Great George Street,E01033358,Bristol 054D,Drugs,Awaiting court outcome
36b1d46080a516064e5cb35c257dabe80423ed52bd958d1b3e91bc02ebf6e398,2014-11,-2.589441,51.446548,On or near Ship Lane,E01033370,Bristol 054E,Drugs,Offender given a drugs possession warning
f2422011deaaad745c5a77f6f0940f98fef2974aaee84311a8749ee1850c450f,2014-11,-2.569828,51.462686,On or near Hamilton Road,E01014653,Bristol 055B,Drugs,Offender fined
a7e8337b996a197497434723c6d65ecc75975a23862b6ca9b51c642fd16b667f,2014-11,-2.565345,51.463328,On or near Eastbourne Road,E01014653,Bristol 055B,Drugs,Offender given conditional discharge
09998e99109adcacae8cd3a9ca4ecb48a3feab72bf03faaa70723f46c1d1312b,2014-11,-2.571998,51.465877,On or near Lower Ashley Road,E01014654,Bristol 056A,Drugs,Offender given a drugs possession warning
ef9caa9b8ac6ef103f393956d04166c741d608ed1d2d16fe0b3d5a2083fb4064,2014-11,-2.557927,51.451171,On or near Avonside Road,E01014658,Bristol 056B,Drugs,Under investigation
1f6f497f33ae9505bddb133a71f81d014fbec1f871afc72ce494b172d729d129,2014-11,-2.561814,51.45126,On or near Tamar Road,E01014658,Bristol 056B,Drugs,Offender given conditional discharge
30c8a5e93ddc4f3e162293d90931d4512d09285652cdd34c17036047bd64b490,2014-11,-2.56562,51.469279,On or near Stapleton Road,E01014568,Bristol 057A,Drugs,Offender given a drugs possession warning
e745da91cdff123eea67ee34fe4a1cee6a4acb7c0fdd17fc157566571c04a7c2,2014-11,-2.563147,51.463752,On or near Chelsea Road,E01014568,Bristol 057A,Drugs,Offender given a drugs possession warning
30b0d126651401e5c696584eda0ea22e9d720c3c10608eb4b913edd64c710bc2,2014-11,-2.504564,51.270769,On or near Church Lane,E01029024,Mendip 002A,Drugs,Offender given penalty notice
5e90f8ac9478e49e253f83f444582b22acbf80475eb5270faa3d97090c4191ba,2014-11,-2.493592,51.251492,On or near Bath View,E01029068,Mendip 002D,Drugs,Under investigation
f3ca2ef442baa5a1eac6dc4416c0fccf5ebc74330b2deaeffc19f4c3a37c4491,2014-11,-2.321929,51.229799,On or near Bath Street,E01029036,Mendip 004A,Drugs,Offender given a caution
ff3831d8429e82f786045e96fe83e009f19f168edf7390ae5bff5072e31fe373,2014-11,-2.322219,51.23032,On or near Palmer Street,E01029041,Mendip 004B,Drugs,Offender given penalty notice
826865e464e66b340dd2f7d626bc24b694ebafa28dae3893fdfe7203f33eb121,2014-11,-2.322219,51.23032,On or near Palmer Street,E01029041,Mendip 004B,Drugs,Offender given a drugs possession warning
a4ca070ec4daab4279e64b7e137c6fba2ab9b7899c97ee9d33591fbf674e4155,2014-11,-2.328439,51.230869,On or near Parking Area,E01029042,Mendip 004C,Drugs,Investigation complete; no suspect identified
7d8be889a540bc8eadd931973f957bbd5143dc6cbac77e534de3554d843a4f8f,2014-11,-2.614927,51.213915,On or near South Meadow,E01029056,Mendip 006B,Drugs,Offender given a caution
57cb9f8adde2a8dd1437852d0ceb8e97ed9da546b0ea556119989d8048728bb6,2014-11,-2.546119,51.190904,On or near Theatre/Concert Hall,E01029064,Mendip 006C,Drugs,Offender given a drugs possession warning
4bf37202e38875d858469a96e1895f5f764870d3f373440b305f3acf1cc6a601,2014-11,-2.546119,51.190904,On or near Theatre/Concert Hall,E01029064,Mendip 006C,Drugs,Offender given a drugs possession warning
b6e07b9413dbb9c1370cd7b7f6d84d7fb3f942148cc77f8f06f8d96834ac8106,2014-11,-2.320733,51.220415,On or near The Mount,E01029037,Mendip 007C,Drugs,Offender given a caution
8da4d5f91d8466347388be40ed5de3c03ff89b80c09ba0c2a82792a134e0b163,2014-11,-2.651101,51.207497,On or near Bus/Coach Station,E01029081,Mendip 008D,Drugs,Offender given a drugs possession warning
03f8db783c225b8d2a60c3562b475692742ebde22e8ab616fda3a5bb5ed1f41d,2014-11,-2.378851,51.209703,On or near Castle Street,E01029058,Mendip 010E,Drugs,Formal action is not in the public interest
4d9e2105fedb0f3904f86df872437ff55e0c106ac63b97792890aaeb5710cfb6,2014-11,-2.723255,51.1467,On or near Benedict Street,E01029047,Mendip 012A,Drugs,Offender given penalty notice
5972a5a17ec21c816927f97c38e9ad63842fc540809e7a11ee783b83ac247dc6,2014-11,-2.748173,51.123748,On or near Bullmead Parade,E01029070,Mendip 014A,Drugs,Unable to prosecute suspect
49a6b96e0efe13b99512299b74115775e40c54f841e9f16cafb21e7c75873964,2014-11,-2.774615,51.481932,On or near Briary Road,E01014795,North Somerset 001C,Drugs,Offender given a drugs possession warning
016e93a15bde84314006fc4975fe8f55384ba866f49e99434ba24600fa11063b,2014-11,-2.761796,51.48956,On or near Lower Burlington Road,E01032676,North Somerset 001F,Drugs,Offender given a drugs possession warning
950655715164ce36ef158245aa2f84f89cc1b932db9fa43c0082a6fc0a1a81fa,2014-11,-2.691285,51.478577,On or near Easton Road,E01014786,North Somerset 004C,Drugs,Investigation complete; no suspect identified
3f275f472359adbb1ea7e7d8e0465b735951f6026fd39da3aa1cadde84592c72,2014-11,-2.759511,51.435238,On or near Clevedon Road,E01014780,North Somerset 008A,Drugs,Offender given a drugs possession warning
5e8a053c66890a98ef929f7bee32e36be30912e4ddbdc6bf9ad0effb3be92eef,2014-11,-2.844577,51.432183,On or near Wrangle Farm Green,E01014757,North Somerset 010B,Drugs,Offender given a drugs possession warning
f98c93e5fbb26ac6dd660d7d91c96a455d6ad1a0c57d7946aed90a5de5f748ba,2014-11,-2.844577,51.432183,On or near Wrangle Farm Green,E01014757,North Somerset 010B,Drugs,Offender given penalty notice
84145a328a14ae1f864338c4a380f5d8b6c34256f9f9be1e9226d896ba3ca0b3,2014-11,-2.783942,51.386701,On or near Millier Road,E01014855,North Somerset 012A,Drugs,Offender given a drugs possession warning
4e90a9b7cbdb8460c3e5a7b09f45b463c730debf5babd394e7ff429df607dee9,2014-11,-2.636861,51.399462,On or near Hill Road,E01014847,North Somerset 013A,Drugs,Offender given a drugs possession warning
dbc815cd70b25afccef1fe8321c1e69d4020eb9acd915f26d2aebec4d9467178,2014-11,-2.636861,51.399462,On or near Hill Road,E01014847,North Somerset 013A,Drugs,Offender given a caution
aeae8f328e54a350fca697ae517ee5d2a2e294b92c5c5ba343fa18186a9fd230,2014-11,-2.636861,51.399462,On or near Hill Road,E01014847,North Somerset 013A,Drugs,Offender given a drugs possession warning
9f674eb3b9a86cdc46ac524ca74d276689afab91c38b91a22857c4023e376a4d,2014-11,-2.71285,51.385851,On or near Airport/Airfield,E01014854,North Somerset 013D,Drugs,Offender given a caution
841f567f1a5d9f488e13bb8cff666ddffbfc70c04f67e768c6bf6b7cb5f69eb3,2014-11,-2.922639,51.369011,On or near Dame Court Close,E01014825,North Somerset 015E,Drugs,Offender given a drugs possession warning
08c0a7139735145f102e42f59803d26c1707bf5e733747a22cc3c44f31ae024c,2014-11,-2.925889,51.353528,On or near Swift Close,E01014838,North Somerset 016E,Drugs,Offender given a caution
d84a3ea736b1b3ee6c323bc0d9d49ac75372f975b54ff2e58c12044dd02f7c5d,2014-11,-2.939417,51.351442,On or near Garsdale Road,E01014812,North Somerset 017A,Drugs,Offender given a caution
1d46c3472c1a7ab5c9a304ef7bce82600045dc41e820dfdf3645c2d2a9d219c2,2014-11,-2.9885,51.355489,On or near Atlantic Road,E01014841,North Somerset 018A,Drugs,Offender given a drugs possession warning
4c64579cf55e0ecfa32d323462dc1e9ece3404775ae203d9ca171ee486cad9fa,2014-11,-2.966718,51.346814,On or near Lyons Court,E01014799,North Somerset 020A,Drugs,Offender given a caution
76a09db43ae41f0b35d3cd9a25666c730ec2f51500951f2ef367a589467479e0,2014-11,-2.971149,51.346507,On or near Little George Street,E01014800,North Somerset 020B,Drugs,Offender given a drugs possession warning
02aac536c3b390a4d1d172e283eec746fd7995b0f5263eadffc38a45f0341df7,2014-11,-2.973964,51.348588,On or near Alfred Street,E01014800,North Somerset 020B,Drugs,Offender given a caution
3973b7859388032ff2619350e2afcb902e7021c74feec976fa300be21ce09707,2014-11,-2.97813,51.346665,On or near Oxford Place,E01014801,North Somerset 020C,Drugs,Offender given a caution
d7ff5cef92e8d8a918c01fd0431bb22b2d83fe8c20c4ead6889708ef68ea605e,2014-11,-2.97813,51.346665,On or near Oxford Place,E01014801,North Somerset 020C,Drugs,Offender given a caution
df6e57444fc2c02cd4235e9a7405b20b5dce203583f8fb8ac8b0b555b368e941,2014-11,-2.981887,51.340384,On or near Marine Parade,E01014801,North Somerset 020C,Drugs,Offender given a caution
702c7432c8bdc7e1166284ef414261421dd0398859061f0c2f3c173b9605f92d,2014-11,-2.97813,51.346665,On or near Oxford Place,E01014801,North Somerset 020C,Drugs,Offender given a caution
39f49ca510e685d229791f246fa8169474c7dec79237302f2b6f69adba93e583,2014-11,-2.962429,51.342893,On or near Woodview Terrace,E01014829,North Somerset 021A,Drugs,Offender given a caution
a7a7e337591f02e87502eafc4d2dcdaa98cc96a27315ef402ae1b92acdf132c5,2014-11,-2.969485,51.338446,On or near Caister Close,E01014830,North Somerset 021B,Drugs,Formal action is not in the public interest
bf729a8f0cfa5e3b7733e02f11785af4f57ee140a121ae851e3b9859213a7199,2014-11,-2.967931,51.343018,On or near Drove Road,E01014830,North Somerset 021B,Drugs,Investigation complete; no suspect identified
c922fda3e2a9e9de5b3ea3178e52626b2dcdfa6036798dedfd9872ba1b359270,2014-11,-2.91294,51.352281,On or near Supermarket,E01032673,North Somerset 026F,Drugs,Offender given penalty notice
